date,city,temperature,humidity,pressure,wind_speed,rainfall,weather_condition
2023-10-12,Kolkata,36.4,93,1008,1.6,69.1,Cloudy
2023-10-13,Pune,25.1,95,1004,13.7,86.0,Rainy
2023-10-14,Bangalore,39.7,58,983,24.3,175.0,Cloudy
2023-10-15,Nagpur,26.7,51,981,15.9,42.9,Stormy
2023-10-16,Hyderabad,19.9,54,1011,11.7,87.7,Sunny
2023-10-17,Kolkata,42.5,97,1014,10.1,45.8,Cloudy
2023-10-18,Mumbai,27.0,75,1046,4.0,143.8,Foggy
2023-10-19,Hyderabad,42.0,98,1044,25.0,57.8,Cloudy
2023-10-20,Nagpur,43.7,95,981,16.9,28.4,Foggy
2023-10-21,Pune,28.0,63,1002,5.3,97.5,Foggy
2023-10-22,Nagpur,31.6,66,1021,15.8,46.2,Sunny
2023-10-23,Nagpur,23.3,61,1025,9.3,187.2,Sunny
2023-10-24,Pune,21.2,72,999,7.3,49.8,Cloudy
2023-10-25,Ahmedabad,28.0,38,991,17.3,127.4,Stormy
2023-10-26,Kolkata,19.2,38,1001,8.1,111.0,Cloudy
2023-10-27,Bangalore,38.3,59,992,1.4,0.7,Foggy
2023-10-28,Bangalore,34.2,47,1003,10.9,180.8,Sunny
2023-10-29,Nagpur,39.0,81,993,22.3,59.8,Stormy
2023-10-30,Jaipur,43.7,54,980,21.6,177.5,Foggy
2023-10-31,Nagpur,34.7,37,1009,6.4,82.2,Foggy
2023-11-01,Bangalore,34.3,77,1039,13.5,45.6,Cloudy
2023-11-02,Chennai,36.8,97,1038,11.0,69.5,Sunny
2023-11-03,Mumbai,41.7,68,1007,1.1,89.5,Rainy
2023-11-04,Delhi,36.8,80,1021,8.6,153.4,Cloudy
2023-11-05,Nagpur,17.8,33,1008,23.0,2.4,Cloudy
2023-11-06,Chennai,37.3,69,997,4.4,138.9,Stormy
2023-11-07,Hyderabad,30.5,60,1006,5.3,101.8,Stormy
2023-11-08,Kolkata,32.0,40,982,16.2,163.0,Foggy
2023-11-09,Chennai,42.0,64,1011,22.3,83.5,Sunny
2023-11-10,Jaipur,28.6,46,987,4.9,199.2,Rainy
2023-11-11,Pune,15.3,20,1041,4.7,159.6,Cloudy
2023-11-12,Kolkata,39.7,56,1027,5.4,194.2,Stormy
2023-11-13,Chennai,32.7,69,1021,20.8,48.7,Rainy
2023-11-14,Nagpur,20.2,64,1034,7.5,166.1,Rainy
2023-11-15,Chennai,38.2,72,1028,3.6,78.9,Sunny
2023-11-16,Delhi,33.9,98,988,23.1,48.5,Stormy
2023-11-17,Kolkata,26.5,93,1003,22.4,151.5,Foggy
2023-11-18,Delhi,22.4,62,1034,14.6,194.9,Sunny
2023-11-19,Nagpur,32.0,78,1049,13.9,14.5,Rainy
2023-11-20,Bangalore,37.1,44,1034,1.9,48.8,Foggy
2023-11-21,Pune,26.7,85,1017,17.8,43.2,Foggy
2023-11-22,Delhi,23.3,94,1006,3.2,57.1,Foggy
2023-11-23,Nagpur,40.2,78,1011,21.7,152.1,Stormy
2023-11-24,Pune,40.8,51,980,14.3,141.4,Rainy
2023-11-25,Mumbai,31.5,77,1001,24.7,43.5,Foggy
2023-11-26,Hyderabad,16.7,93,1027,8.0,57.7,Cloudy
2023-11-27,Nagpur,27.7,58,994,8.5,141.4,Stormy
2023-11-28,Chennai,28.9,56,1010,7.2,178.9,Cloudy
2023-11-29,Kolkata,41.1,72,988,16.5,91.7,Stormy
2023-11-30,Bangalore,15.5,95,998,1.1,7.6,Foggy
2023-12-01,Jaipur,41.8,78,1012,1.3,6.0,Rainy
2023-12-02,Chennai,28.2,87,988,0.7,138.5,Sunny
2023-12-03,Bangalore,44.8,51,994,15.0,153.7,Rainy
2023-12-04,Delhi,27.2,31,1020,10.5,29.8,Stormy
2023-12-05,Hyderabad,24.4,52,1045,8.9,3.4,Stormy
2023-12-06,Hyderabad,22.7,31,1011,6.2,76.9,Stormy
2023-12-07,Delhi,42.7,89,1035,15.5,115.9,Stormy
2023-12-08,Pune,34.2,100,1024,20.9,105.5,Stormy
2023-12-09,Ahmedabad,31.1,49,987,11.5,85.2,Foggy
2023-12-10,Nagpur,22.5,68,980,7.4,41.6,Rainy
2023-12-11,Kolkata,25.2,93,982,16.7,46.1,Rainy
2023-12-12,Hyderabad,24.5,92,987,19.6,146.9,Rainy
2023-12-13,Jaipur,22.5,55,1019,13.3,163.0,Sunny
2023-12-14,Jaipur,26.7,41,1045,4.4,127.8,Stormy
2023-12-15,Ahmedabad,43.5,77,1015,22.5,114.8,Cloudy
2023-12-16,Pune,34.0,95,1004,14.9,118.2,Rainy
2023-12-17,Mumbai,23.2,89,1006,23.3,67.8,Cloudy
2023-12-18,Kolkata,28.6,41,1018,4.4,1.6,Stormy
2023-12-19,Jaipur,41.3,29,1003,8.4,12.9,Sunny
2023-12-20,Chennai,42.8,86,1012,13.6,104.5,Sunny
2023-12-21,Ahmedabad,15.4,68,1028,0.1,107.4,Stormy
2023-12-22,Delhi,26.8,63,983,0.3,86.3,Stormy
2023-12-23,Bangalore,21.1,97,1031,22.9,102.3,Rainy
2023-12-24,Pune,40.3,66,1017,19.3,189.0,Rainy
2023-12-25,Chennai,32.8,100,1022,7.5,109.3,Rainy
2023-12-26,Delhi,30.7,50,1014,18.5,17.7,Cloudy
2023-12-27,Hyderabad,25.6,72,1015,13.6,73.9,Foggy
2023-12-28,Ahmedabad,41.9,64,983,7.2,62.2,Sunny
2023-12-29,Delhi,43.8,22,1017,5.7,74.0,Foggy
2023-12-30,Mumbai,37.0,74,1047,5.4,141.2,Sunny
2023-12-31,Kolkata,39.5,33,1006,6.6,189.9,Foggy
2023-01-01,Delhi,43.5,74,1011,18.2,87.0,Foggy
2023-01-02,Mumbai,29.5,50,997,24.3,6.7,Stormy
2023-01-03,Delhi,44.7,41,1009,23.7,177.6,Cloudy
2023-01-04,Delhi,41.2,55,1027,1.9,148.6,Stormy
2023-01-05,Delhi,20.8,65,1027,5.4,36.3,Sunny
2023-01-06,Nagpur,21.4,60,1016,9.0,4.1,Cloudy
2023-01-07,Delhi,33.4,49,989,9.8,142.0,Stormy
2023-01-08,Pune,22.4,42,1039,6.7,78.3,Stormy
2023-01-09,Ahmedabad,16.6,53,1043,17.5,126.5,Stormy
2023-01-10,Mumbai,18.6,50,997,19.2,23.9,Rainy
2023-01-11,Jaipur,18.0,28,1015,16.2,168.4,Cloudy
2023-01-12,Bangalore,41.9,21,1039,5.6,62.1,Rainy
2023-01-13,Jaipur,25.4,35,1008,0.7,178.3,Rainy
2023-01-14,Delhi,20.1,22,998,15.5,55.7,Rainy
2023-01-15,Nagpur,34.9,53,1024,17.4,137.8,Cloudy
2023-01-16,Kolkata,43.2,21,995,16.5,136.6,Stormy
2023-01-17,Delhi,36.5,56,986,9.1,37.2,Rainy
2023-01-18,Bangalore,42.6,25,1045,12.7,23.8,Sunny
2023-01-19,Jaipur,20.5,37,991,11.4,167.6,Stormy
2023-01-20,Ahmedabad,17.8,26,1023,24.9,62.2,Sunny
2023-01-21,Hyderabad,35.1,28,981,9.4,79.0,Foggy
2023-01-22,Ahmedabad,33.8,84,1050,7.4,194.9,Sunny
2023-01-23,Jaipur,29.4,59,1016,5.3,58.4,Cloudy
2023-01-24,Pune,19.0,26,1037,9.2,73.3,Sunny
2023-01-25,Ahmedabad,29.6,100,1014,2.4,86.8,Sunny
2023-01-26,Mumbai,41.8,78,1048,8.5,163.7,Foggy
2023-01-27,Jaipur,27.9,62,1042,18.8,26.3,Stormy
2023-01-28,Jaipur,23.0,47,1016,10.8,197.4,Rainy
2023-01-29,Pune,18.1,27,984,15.0,196.4,Sunny
2023-01-30,Chennai,34.3,86,1031,11.8,196.3,Sunny
2023-01-31,Bangalore,43.6,42,1034,11.3,156.6,Stormy
2023-02-01,Kolkata,36.0,53,1019,6.9,190.3,Cloudy
2023-02-02,Bangalore,20.4,21,998,18.0,100.0,Rainy
2023-02-03,Kolkata,43.3,64,991,1.1,128.9,Foggy
2023-02-04,Jaipur,38.7,21,1043,8.6,82.5,Rainy
2023-02-05,Kolkata,23.1,90,1040,7.7,18.9,Cloudy
2023-02-06,Jaipur,31.3,44,992,9.8,1.5,Sunny
2023-02-07,Ahmedabad,41.4,22,997,4.6,18.7,Stormy
2023-02-08,Chennai,16.7,99,1006,17.9,163.8,Rainy
2023-02-09,Pune,44.8,95,980,0.9,132.2,Foggy
2023-02-10,Chennai,38.8,26,1027,6.8,132.3,Foggy
2023-02-11,Chennai,37.9,98,995,20.0,86.1,Foggy
2023-02-12,Bangalore,27.4,91,991,22.7,78.1,Stormy
2023-02-13,Jaipur,21.0,32,993,23.4,126.1,Rainy
2023-02-14,Delhi,33.7,70,1042,4.8,119.9,Sunny
2023-02-15,Nagpur,44.9,100,988,15.6,106.0,Foggy
2023-02-16,Ahmedabad,22.1,55,1035,6.3,182.4,Rainy
2023-02-17,Nagpur,44.7,52,1012,3.8,49.2,Foggy
2023-02-18,Pune,15.0,64,1040,8.9,47.2,Cloudy
2023-02-19,Hyderabad,29.6,75,998,23.2,41.0,Sunny
2023-02-20,Delhi,17.0,97,980,19.2,169.1,Stormy
2023-02-21,Nagpur,40.5,52,987,17.8,108.4,Cloudy
2023-02-22,Chennai,30.1,57,1049,12.4,118.1,Cloudy
2023-02-23,Nagpur,34.6,63,985,1.2,113.2,Stormy
2023-02-24,Ahmedabad,41.5,33,1025,0.5,136.6,Rainy
2023-02-25,Ahmedabad,18.1,70,998,17.8,103.9,Rainy
2023-02-26,Bangalore,38.1,79,1024,23.8,134.2,Foggy
2023-02-27,Jaipur,29.6,34,1048,21.6,117.3,Sunny
2023-02-28,Nagpur,41.4,55,1012,24.8,140.2,Sunny
2023-03-01,Chennai,34.3,52,1043,9.7,19.2,Stormy
2023-03-02,Chennai,23.4,75,985,20.3,38.4,Rainy
2023-03-03,Delhi,34.5,31,1021,11.7,98.4,Foggy
2023-03-04,Kolkata,36.9,78,1049,16.6,161.5,Stormy
2023-03-05,Pune,32.4,64,1003,0.1,174.0,Stormy
2023-03-06,Nagpur,32.6,22,989,7.8,90.4,Sunny
2023-03-07,Chennai,23.2,58,1023,4.1,81.8,Cloudy
2023-03-08,Pune,43.2,66,1000,16.4,0.4,Cloudy
2023-03-09,Kolkata,33.9,98,1048,0.4,130.2,Foggy
2023-03-10,Kolkata,26.5,90,1029,7.0,40.0,Cloudy
2023-03-11,Bangalore,39.4,73,1001,19.1,27.8,Rainy
2023-03-12,Pune,37.7,20,1023,18.8,79.8,Stormy
2023-03-13,Pune,17.7,65,985,24.9,108.3,Sunny
2023-03-14,Pune,40.9,52,1028,14.0,123.8,Stormy
2023-03-15,Ahmedabad,38.2,43,1026,17.6,18.1,Cloudy
2023-03-16,Mumbai,37.1,24,1008,5.8,83.2,Sunny
2023-03-17,Nagpur,38.4,94,1013,3.0,56.0,Stormy
2023-03-18,Hyderabad,44.1,49,1003,7.4,58.4,Rainy
2023-03-19,Ahmedabad,38.8,63,1050,18.0,109.1,Sunny
2023-03-20,Bangalore,17.9,72,1025,5.4,195.9,Rainy
2023-03-21,Pune,19.2,93,1047,3.8,11.3,Stormy
2023-03-22,Jaipur,23.5,62,986,11.7,104.2,Stormy
2023-03-23,Hyderabad,26.3,59,1017,5.8,59.3,Cloudy
2023-03-24,Jaipur,31.7,62,1036,9.2,27.6,Cloudy
2023-03-25,Delhi,37.5,57,994,0.7,163.7,Cloudy
2023-03-26,Pune,24.4,46,997,2.0,137.7,Rainy
2023-03-27,Mumbai,32.1,67,1050,7.0,60.9,Stormy
2023-03-28,Pune,26.7,41,1039,11.3,31.4,Sunny
2023-03-29,Pune,43.9,99,1023,7.6,12.2,Rainy
2023-03-30,Bangalore,36.1,23,1036,4.2,136.6,Sunny
2023-03-31,Kolkata,23.0,75,1048,9.9,38.9,Cloudy
2023-04-01,Bangalore,37.3,64,1038,11.3,12.9,Rainy
2023-04-02,Jaipur,39.9,45,984,1.8,14.1,Stormy
2023-04-03,Hyderabad,44.6,92,1026,15.3,57.5,Rainy
2023-04-04,Pune,41.2,50,1038,21.5,84.5,Foggy
2023-04-05,Ahmedabad,16.6,48,1028,13.3,55.1,Rainy
2023-04-06,Delhi,44.8,66,1042,21.5,156.3,Stormy
2023-04-07,Kolkata,18.9,33,991,22.4,83.9,Rainy
2023-04-08,Nagpur,30.5,81,986,0.7,165.4,Stormy
2023-04-09,Ahmedabad,36.6,47,993,12.4,133.6,Rainy
2023-04-10,Mumbai,21.6,72,1010,23.9,146.0,Rainy
2023-04-11,Chennai,26.8,31,981,22.4,176.7,Stormy
2023-04-12,Ahmedabad,19.7,26,1027,1.7,48.3,Stormy
2023-04-13,Jaipur,41.0,22,1032,3.6,11.8,Stormy
2023-04-14,Ahmedabad,21.7,72,999,16.4,126.1,Cloudy
2023-04-15,Ahmedabad,32.6,70,1019,22.5,197.2,Cloudy
2023-04-16,Kolkata,31.3,49,1031,4.4,69.4,Rainy
2023-04-17,Ahmedabad,24.2,45,1018,23.9,103.3,Rainy
2023-04-18,Nagpur,23.9,59,1034,18.0,188.7,Stormy
2023-04-19,Chennai,33.4,58,1029,17.6,30.5,Foggy
2023-04-20,Delhi,27.9,41,1002,11.9,19.2,Sunny
2023-04-21,Mumbai,37.9,32,1015,20.8,75.1,Foggy
2023-04-22,Delhi,31.9,58,981,21.7,147.2,Rainy
2023-04-23,Nagpur,22.1,97,1036,20.1,199.1,Stormy
2023-04-24,Bangalore,31.7,50,992,2.1,178.2,Sunny
2023-04-25,Ahmedabad,18.2,46,982,17.2,189.2,Stormy
2023-04-26,Hyderabad,44.6,70,988,3.3,9.8,Sunny
2023-04-27,Mumbai,30.8,52,988,12.3,101.3,Sunny
2023-04-28,Hyderabad,16.8,99,1048,20.3,162.0,Foggy
2023-04-29,Ahmedabad,26.9,45,1035,13.9,97.4,Sunny
2023-04-30,Kolkata,31.8,35,987,5.8,92.2,Stormy
2023-05-01,Jaipur,41.8,72,1050,2.5,88.2,Sunny
2023-05-02,Delhi,38.8,69,1011,18.1,167.8,Rainy
2023-05-03,Jaipur,38.0,65,982,4.7,47.7,Foggy
2023-05-04,Jaipur,43.3,53,1012,21.8,85.1,Foggy
2023-05-05,Jaipur,16.5,80,1049,18.8,136.0,Sunny
2023-05-06,Kolkata,33.0,82,1023,19.8,191.2,Rainy
2023-05-07,Delhi,25.1,63,1050,9.6,86.3,Stormy
2023-05-08,Jaipur,17.2,94,1026,20.0,135.1,Sunny
2023-05-09,Pune,19.6,70,1032,3.9,124.7,Cloudy
2023-05-10,Mumbai,23.5,43,995,14.5,125.8,Stormy
2023-05-11,Chennai,36.7,35,1028,2.6,182.0,Foggy
2023-05-12,Chennai,40.9,35,981,1.9,128.3,Sunny
2023-05-13,Jaipur,18.4,47,986,8.9,121.0,Cloudy
2023-05-14,Delhi,17.5,45,1018,11.5,54.3,Sunny
2023-05-15,Delhi,15.8,64,1008,3.2,170.2,Cloudy
2023-05-16,Mumbai,15.4,54,1023,3.5,76.9,Foggy
2023-05-17,Delhi,31.6,54,1028,24.2,169.6,Cloudy
2023-05-18,Jaipur,16.6,69,1029,21.4,80.8,Sunny
2023-05-19,Ahmedabad,28.5,70,1046,14.0,29.0,Rainy
2023-05-20,Pune,32.3,77,1042,8.7,71.9,Stormy
2023-05-21,Bangalore,28.1,57,1024,7.5,43.5,Rainy
2023-05-22,Pune,40.6,91,1041,18.2,162.0,Stormy
2023-05-23,Pune,35.4,64,1031,17.0,49.7,Rainy
2023-05-24,Kolkata,39.2,77,1044,10.0,110.6,Rainy
2023-05-25,Pune,28.4,72,1032,9.8,1.4,Rainy
2023-05-26,Chennai,34.5,53,1050,19.8,188.9,Stormy
2023-05-27,Chennai,28.6,20,1033,4.4,33.0,Cloudy
2023-05-28,Mumbai,37.7,97,993,4.2,169.5,Sunny
2023-05-29,Chennai,35.0,61,1033,3.8,113.2,Stormy
2023-05-30,Kolkata,25.0,90,1010,4.6,42.0,Cloudy
2023-05-31,Pune,31.9,56,1034,21.2,160.4,Rainy
2023-06-01,Kolkata,41.1,35,1019,21.0,59.5,Stormy
2023-06-02,Kolkata,22.0,90,1018,9.2,100.2,Sunny
2023-06-03,Chennai,40.4,83,1018,13.8,156.4,Sunny
2023-06-04,Bangalore,16.7,45,1049,16.8,8.1,Foggy
2023-06-05,Jaipur,45.0,88,1010,18.3,71.0,Foggy
2023-06-06,Bangalore,37.1,46,1045,2.6,183.3,Cloudy
2023-06-07,Pune,43.9,49,1015,13.0,91.5,Foggy
2023-06-08,Delhi,29.1,72,1048,16.3,145.1,Cloudy
2023-06-09,Chennai,25.2,42,980,17.5,131.4,Cloudy
2023-06-10,Chennai,35.0,37,1014,12.5,106.4,Stormy
2023-06-11,Delhi,44.7,69,1050,21.0,94.3,Sunny
2023-06-12,Hyderabad,38.8,66,1003,22.9,104.2,Rainy
2023-06-13,Kolkata,23.4,72,993,8.8,132.5,Stormy
2023-06-14,Nagpur,17.7,81,1010,6.4,28.8,Cloudy
2023-06-15,Delhi,23.6,32,989,2.3,33.6,Sunny
2023-06-16,Ahmedabad,41.4,53,1001,7.9,94.4,Stormy
2023-06-17,Delhi,21.1,47,993,19.2,125.5,Stormy
2023-06-18,Nagpur,30.2,74,1010,23.3,182.3,Foggy
2023-06-19,Kolkata,32.8,60,1024,14.6,167.6,Stormy
2023-06-20,Ahmedabad,16.5,23,1014,14.4,40.6,Foggy
2023-06-21,Chennai,21.7,86,988,6.9,115.0,Stormy
2023-06-22,Delhi,22.9,86,1049,6.8,173.8,Cloudy
2023-06-23,Ahmedabad,16.7,41,1002,1.1,93.9,Cloudy
2023-06-24,Kolkata,44.4,84,1017,12.3,63.7,Rainy
2023-06-25,Pune,34.5,79,1001,10.6,149.5,Cloudy
2023-06-26,Mumbai,39.0,26,989,9.5,58.4,Sunny
2023-06-27,Bangalore,29.7,97,1022,11.9,172.2,Stormy
2023-06-28,Ahmedabad,26.1,54,986,1.1,43.1,Sunny
2023-06-29,Ahmedabad,29.0,68,1013,24.5,195.0,Stormy
2023-06-30,Hyderabad,18.1,53,1042,19.9,84.3,Cloudy
2023-07-01,Ahmedabad,18.2,45,1039,2.8,44.9,Cloudy
2023-07-02,Mumbai,38.1,68,1011,1.5,111.7,Foggy
2023-07-03,Kolkata,21.0,61,993,2.2,63.8,Rainy
2023-07-04,Delhi,29.7,69,1034,9.0,34.9,Sunny
2023-07-05,Ahmedabad,17.8,69,995,21.8,45.0,Stormy
2023-07-06,Ahmedabad,30.7,20,1036,12.3,145.9,Foggy
2023-07-07,Kolkata,19.4,95,1036,4.0,121.6,Sunny
2023-07-08,Ahmedabad,23.4,64,1030,2.9,163.3,Foggy
2023-07-09,Pune,32.0,88,980,23.6,113.1,Stormy
2023-07-10,Kolkata,30.3,100,1012,24.1,66.1,Sunny
2023-07-11,Delhi,29.6,95,1011,6.5,68.0,Rainy
2023-07-12,Hyderabad,33.2,48,1029,4.3,188.0,Cloudy
2023-07-13,Nagpur,41.0,80,1004,7.7,78.1,Stormy
2023-07-14,Ahmedabad,17.1,58,991,20.6,76.8,Sunny
2023-07-15,Hyderabad,21.2,28,1017,12.0,137.8,Sunny
2023-07-16,Kolkata,30.4,47,1015,15.7,189.2,Sunny
2023-07-17,Mumbai,43.7,47,1029,20.9,74.1,Sunny
2023-07-18,Kolkata,23.5,58,1003,3.3,152.8,Rainy
2023-07-19,Bangalore,40.3,20,1011,11.7,14.4,Stormy
2023-07-20,Ahmedabad,35.6,25,1024,24.9,118.1,Foggy
2023-07-21,Pune,41.4,54,1013,9.6,113.1,Stormy
2023-07-22,Chennai,41.6,41,991,9.1,135.0,Cloudy
2023-07-23,Jaipur,33.8,70,1029,23.7,52.4,Stormy
2023-07-24,Ahmedabad,34.2,29,989,23.3,167.2,Foggy
2023-07-25,Bangalore,23.2,72,1018,4.6,172.3,Sunny
2023-07-26,Mumbai,44.9,52,998,7.5,7.5,Rainy
2023-07-27,Hyderabad,26.1,28,1016,15.3,0.3,Sunny
2023-07-28,Hyderabad,25.9,90,1001,4.9,171.5,Rainy
2023-07-29,Bangalore,41.1,41,981,17.5,178.4,Sunny
2023-07-30,Ahmedabad,37.2,48,1041,20.5,27.0,Cloudy
2023-07-31,Jaipur,30.6,63,985,14.4,186.6,Sunny
2023-08-01,Hyderabad,26.6,61,1046,6.8,71.6,Cloudy
2023-08-02,Nagpur,21.3,87,1040,19.5,155.6,Cloudy
2023-08-03,Ahmedabad,34.7,58,1002,22.8,199.9,Cloudy
2023-08-04,Mumbai,30.6,91,995,22.7,154.3,Cloudy
2023-08-05,Chennai,15.8,40,1015,19.6,104.1,Cloudy
2023-08-06,Jaipur,33.6,92,1035,21.2,89.5,Rainy
2023-08-07,Kolkata,27.1,31,1012,5.3,176.0,Cloudy
2023-08-08,Mumbai,27.7,39,988,17.9,167.7,Foggy
2023-08-09,Mumbai,27.2,90,1000,23.7,138.6,Rainy
2023-08-10,Bangalore,41.1,34,1028,0.4,103.2,Cloudy
2023-08-11,Bangalore,19.0,38,1042,3.3,79.4,Foggy
2023-08-12,Kolkata,20.5,26,1031,15.0,133.3,Rainy
2023-08-13,Mumbai,37.3,59,999,12.9,70.2,Foggy
2023-08-14,Pune,21.3,67,1009,0.7,77.6,Stormy
2023-08-15,Pune,37.3,20,1034,11.1,14.1,Foggy
2023-08-16,Nagpur,21.2,40,1045,19.7,148.6,Rainy
2023-08-17,Pune,30.8,99,1025,16.1,91.3,Foggy
2023-08-18,Bangalore,22.9,60,988,2.4,164.0,Rainy
2023-08-19,Bangalore,20.5,67,1012,10.5,43.4,Rainy
2023-08-20,Ahmedabad,42.0,39,1036,7.8,21.4,Rainy
2023-08-21,Jaipur,15.0,43,1043,10.0,142.0,Cloudy
2023-08-22,Delhi,35.4,86,1045,10.3,69.4,Cloudy
2023-08-23,Hyderabad,34.6,55,1049,1.2,158.5,Cloudy
2023-08-24,Nagpur,22.1,53,1011,9.5,125.2,Cloudy
2023-08-25,Hyderabad,35.7,96,1018,12.9,140.2,Cloudy
2023-08-26,Pune,29.2,85,1001,23.1,14.0,Sunny
2023-08-27,Hyderabad,23.5,84,982,21.7,1.6,Foggy
2023-08-28,Hyderabad,39.6,65,1004,9.6,13.2,Rainy
2023-08-29,Bangalore,19.4,88,1019,14.0,52.4,Stormy
2023-08-30,Ahmedabad,23.8,99,1043,7.1,111.4,Rainy
2023-08-31,Chennai,16.4,46,1038,18.2,21.2,Cloudy
2023-09-01,Pune,18.5,46,1013,8.0,181.1,Sunny
2023-09-02,Delhi,20.4,39,990,16.3,200.0,Sunny
2023-09-03,Kolkata,31.9,68,998,2.7,104.5,Cloudy
2023-09-04,Ahmedabad,35.9,91,982,9.8,3.9,Foggy
2023-09-05,Mumbai,28.1,64,984,8.2,109.0,Foggy
2023-09-06,Pune,22.7,33,1015,15.1,61.6,Foggy
2023-09-07,Bangalore,24.5,99,990,13.4,163.9,Stormy
2023-09-08,Pune,34.6,56,1036,12.8,147.7,Cloudy
2023-09-09,Nagpur,31.2,44,1032,10.4,133.3,Sunny
2023-09-10,Hyderabad,17.9,47,1024,3.5,40.0,Stormy
2023-09-11,Chennai,31.6,100,1050,2.9,55.6,Sunny
2023-09-12,Bangalore,27.0,35,1005,9.5,34.9,Cloudy
2023-09-13,Bangalore,37.7,54,1005,9.9,125.4,Foggy
2023-09-14,Ahmedabad,16.6,26,994,18.2,78.5,Sunny
2023-09-15,Jaipur,43.5,59,999,13.7,37.8,Cloudy
2023-09-16,Mumbai,16.4,72,1035,15.8,73.0,Stormy
2023-09-17,Kolkata,30.7,73,1020,24.6,129.6,Foggy
2023-09-18,Jaipur,30.9,33,1011,21.4,16.9,Cloudy
2023-09-19,Bangalore,29.1,94,1033,20.8,90.2,Sunny
2023-09-20,Jaipur,38.1,42,1014,5.7,1.4,Rainy
2023-09-21,Delhi,29.4,93,1021,22.8,104.3,Sunny
2023-09-22,Kolkata,32.3,55,998,15.8,62.2,Cloudy
2023-09-23,Pune,35.7,56,1025,16.7,85.3,Sunny
2023-09-24,Nagpur,37.2,86,987,16.4,158.2,Cloudy
2023-09-25,Ahmedabad,17.8,61,1009,10.4,43.1,Stormy
2023-09-26,Ahmedabad,40.0,42,1004,4.8,53.0,Cloudy
2023-09-27,Nagpur,40.4,24,1026,3.1,50.8,Cloudy
2023-09-28,Pune,35.6,88,1022,14.1,128.0,Stormy
2023-09-29,Delhi,29.9,40,1017,22.6,170.7,Cloudy
2023-09-30,Jaipur,26.6,27,992,10.8,33.0,Stormy
2023-10-01,Kolkata,27.7,62,982,5.4,33.7,Stormy
2023-10-02,Jaipur,24.2,64,1047,0.2,9.5,Stormy
2023-10-03,Delhi,17.1,91,1019,4.5,94.7,Rainy
2023-10-04,Delhi,23.5,93,1049,8.9,63.1,Stormy
2023-10-05,Ahmedabad,27.5,57,1019,18.3,69.9,Sunny
2023-10-06,Jaipur,36.3,60,984,20.6,35.3,Stormy
2023-10-07,Pune,38.8,73,997,7.2,31.0,Foggy
2023-10-08,Kolkata,35.0,58,991,5.1,184.7,Foggy
2023-10-09,Hyderabad,27.2,35,1045,8.1,86.5,Stormy
2023-10-10,Kolkata,21.1,50,1032,23.2,149.8,Foggy
2023-10-11,Mumbai,18.3,74,1007,10.4,186.8,Stormy
2023-10-12,Hyderabad,33.8,46,1008,18.8,27.8,Foggy
2023-10-13,Nagpur,40.5,59,1045,19.9,90.6,Cloudy
2023-10-14,Ahmedabad,25.2,78,987,4.1,60.1,Cloudy
2023-10-15,Mumbai,26.0,50,1021,14.7,164.3,Foggy
2023-10-16,Hyderabad,20.9,44,1001,20.2,146.1,Stormy
2023-10-17,Nagpur,42.6,42,1006,23.7,100.4,Foggy
2023-10-18,Kolkata,26.9,72,1050,23.5,153.0,Sunny
2023-10-19,Bangalore,43.2,41,1029,20.7,88.3,Stormy
2023-10-20,Bangalore,37.1,23,1009,4.9,63.0,Foggy
2023-10-21,Bangalore,42.5,20,1033,18.7,68.4,Sunny
2023-10-22,Kolkata,35.6,27,1015,3.2,157.6,Foggy
2023-10-23,Chennai,44.0,93,1022,5.7,45.5,Sunny
2023-10-24,Nagpur,44.5,48,1011,9.6,192.5,Sunny
2023-10-25,Jaipur,42.9,35,986,1.6,56.8,Stormy
2023-10-26,Jaipur,28.8,46,1031,19.0,95.6,Stormy
2023-10-27,Pune,24.9,31,1025,1.6,69.0,Cloudy
2023-10-28,Nagpur,22.2,40,1027,11.2,56.5,Rainy
2023-10-29,Hyderabad,36.2,50,1012,11.1,113.4,Stormy
2023-10-30,Jaipur,17.4,54,991,4.2,3.0,Rainy
2023-10-31,Chennai,24.4,53,1040,14.5,190.0,Stormy
2023-11-01,Kolkata,16.7,38,1040,15.2,187.1,Stormy
2023-11-02,Mumbai,27.1,37,1001,11.8,175.9,Sunny
2023-11-03,Pune,27.4,20,1046,3.8,67.9,Foggy
2023-11-04,Hyderabad,27.9,25,992,7.5,186.6,Stormy
2023-11-05,Ahmedabad,20.9,73,980,11.0,30.4,Sunny
2023-11-06,Bangalore,32.6,96,1021,2.1,190.1,Stormy
2023-11-07,Kolkata,15.2,28,1024,0.3,90.4,Foggy
2023-11-08,Hyderabad,34.3,66,1002,0.6,176.6,Rainy
2023-11-09,Pune,33.1,27,1004,8.7,71.9,Stormy
2023-11-10,Kolkata,43.4,38,985,5.5,10.1,Cloudy
2023-11-11,Jaipur,28.2,81,997,17.4,158.2,Sunny
2023-11-12,Ahmedabad,15.6,64,985,7.6,66.5,Sunny
2023-11-13,Ahmedabad,21.1,53,982,19.0,142.0,Foggy
2023-11-14,Hyderabad,25.1,40,1001,4.6,17.2,Foggy
2023-11-15,Nagpur,44.5,70,999,11.0,160.7,Cloudy
2023-11-16,Bangalore,30.3,73,985,13.9,130.7,Cloudy
